$\kappa t$,CNB I,CNB II
0.022823999999999997,220.97195914498613,230.5272106834224
0.022896,221.55193332387864,231.0129578752066
0.022968,222.12668781847543,231.49391706229775
0.023039999999999998,222.69624195017343,231.97011519197156
0.023111999999999997,223.26061429147305,232.44157947094786
0.023183999999999996,223.81982400005057,232.90833735184654
0.023256,224.37388989672849,233.37041651965177
0.023327999999999998,224.92283211663056,233.82784562422535
0.023399999999999997,225.46667154977644,234.28065257723173
0.023471999999999996,226.00542940453988,234.72886573722658
0.023544,226.53912744520065,235.17251373222163
0.023615999999999998,227.06778695780858,235.61162537458284
0.023687999999999997,227.59143022359683,236.04622964860846
0.023759999999999996,228.11008077059162,236.476355698102
0.023832,228.6237621895338,236.90203321808386
0.023903999999999998,229.1324985865073,237.32329197324265
0.023975999999999997,229.63631328174625,237.74016134664666
0.024047999999999996,230.1352299675289,238.15267114374382
0.02412,230.62927463885686,238.5608512874607
0.024191999999999998,231.11847283003604,238.96473180694403
0.024263999999999997,231.6028505252698,239.36434282629764
0.024335999999999997,232.08243307366644,239.75971468297143
0.024408,232.5572452237196,240.1508786697382
0.02448,233.02731488958798,240.53786458655082
0.024551999999999997,233.49266914723506,240.92070296344133
0.024623999999999997,233.9533354484632,241.29942438598644
0.024696,234.4093412526262,241.67405948492424
0.024768,234.86071158484305,242.0446389257658
0.024839999999999997,235.30747634800537,242.41119339840972
0.024911999999999997,235.74966377871937,242.77375360675975
0.024984,236.18730245930172,243.13235113409823
0.025056,236.62042096190655,243.4870171659706
0.025127999999999998,237.04904599480312,243.83778200096958
0.025199999999999997,237.47320799576931,244.1846765116522
0.025272,237.89293621049515,244.52773155830778
0.025344,238.30826007258352,244.86697797987338
0.025415999999999998,238.71920918425107,245.20244658485112
0.025487999999999997,239.12581329703045,245.53416814222032
0.02556,239.5281020031131,245.8621733723557
0.025632,239.92610515289914,246.1864948448814
0.025703999999999998,240.31985286535854,246.50716228854643
0.025775999999999997,240.709375184886,246.8242063807228
0.025847999999999996,241.09470219201597,247.13765781236935
0.02592,241.4758639830597,247.4475472099537
0.025991999999999998,241.8528908273643,247.75390512783125
0.026063999999999997,242.2258153437106,248.05676204063062
0.026135999999999996,242.59466663809386,248.35614833563753
0.026208,242.9594752108463,248.65209489320688
0.026279999999999998,243.3202715615232,248.94463288761236
0.026351999999999997,243.6770861741691,249.23379179994578
0.026423999999999996,244.02994950258332,249.51960181176437
0.026496,244.37889346118007,249.80209300554728
0.026567999999999998,244.7239495302193,250.0812953584268
0.026639999999999997,245.0651476567025,250.35723873592033
0.026711999999999996,245.4025186808666,250.6299528856598
0.026784,245.7360934376193,250.89946743112398
0.026855999999999998,246.06590274812132,251.16581303708878
0.026927999999999997,246.39197742802392,251.42901888181902
0.026999999999999996,246.71434938895356,251.68911409122575
0.027072,247.03304894737047,251.9461279262558
0.027143999999999998,247.3481070112944,252.20008951532685
0.027215999999999997,247.6595544684831,252.45102784921278
0.027287999999999996,247.96742218036948,252.69897177592222
0.02736,248.2717409760011,252.94394999558511
0.027431999999999998,248.57254155629468,253.1859912785274
0.027503999999999997,248.86985457033734,253.42512509993801
0.027575999999999996,249.16371074400155,253.66137909154037
0.027648,249.4541406715035,253.8947814749692
0.027719999999999998,249.74117487760236,254.125360318307
0.027791999999999997,250.02484381110318,254.3531435319949
0.027863999999999996,250.30517783836254,254.57815886474162
0.027936,250.58220726316404,254.80043389943555
0.028007999999999998,250.8559622550394,255.01999604905413
0.028079999999999997,251.12647289593625,255.23687355479012
0.028151999999999996,251.39376916072464,255.45109369270153
0.028224,251.65788090971068,255.6626829382964
0.028295999999999998,251.9188378821542,255.87166813663282
0.028367999999999997,252.17666968979145,256.078075957759
0.028439999999999997,252.43140581035624,256.28193289328686
0.028512,252.68307562750852,256.4832652529636
0.028584,252.9317098287283,256.68209916124977
0.028655999999999997,253.17733664518883,256.8784605538892
0.028727999999999997,253.4199851197573,257.07237517448306
0.028799999999999996,253.6596841485452,257.26386933734585
0.028872,253.89646247541847,257.4529698330295
0.028943999999999998,254.1303486865065,257.6397007402574
0.029015999999999997,254.36137120471287,257.82408721823253
0.029087999999999996,254.58955828422205,258.00615423918305
0.02916,254.8149382473297,258.18592658591405
0.029231999999999998,255.0375411064129,258.36342884935533
0.029303999999999997,255.25739340739324,258.5386854261099
0.029375999999999996,255.47452293909754,258.7117205160006
0.029448,255.68895732531553,258.8825581196214
0.029519999999999998,255.9007240208672,259.0512221652019
0.029591999999999997,256.109850307676,259.2177387047928
0.029663999999999996,256.3163632908358,259.3821296309835
0.029736,256.5202898946833,259.5444183367905
0.029807999999999998,256.72165719406996,259.7046280259182
0.029879999999999997,256.9204932238308,259.8627817112852
0.029951999999999996,257.1168234908501,260.0189022135562
0.030024,257.3106743712541,260.17301215966654
0.030095999999999998,257.5020720658404,260.32513398135916
0.030167999999999997,257.69104259739134,260.4752899137097
0.030239999999999996,257.8776118080015,260.6235019936555
0.030312,258.06180535639623,260.7697935796474
0.030383999999999998,258.24364871525347,260.9141859103517
0.030455999999999997,258.4231674470843,261.0567002390234
0.030527999999999996,258.6003873759656,261.19735796956553
0.0306,258.77533295986507,261.33618031773625
0.030671999999999998,258.94802902558433,261.4731883104188
0.030743999999999997,259.1185002150524,261.6084027848956
0.030815999999999996,259.28677098337874,261.74184438812443
0.030888,259.4528655968974,261.87353357600796
0.030959999999999998,259.6168081312084,262.003490612667
0.031031999999999997,259.7786224692296,262.1317362124681
0.031103999999999996,259.93833256980173,262.2582906131328
0.031176,260.09596236699673,262.3831731087267
0.031247999999999998,260.2515348690295,262.5064033044524
0.03132,260.4050732618191,262.62800062176825
0.031391999999999996,260.55660053963595,262.74798429815957
0.031464,260.7061395036856,262.8663733869257
0.031535999999999995,260.85371276068906,262.98318675695293
0.031608,260.99934272146083,263.0984430924988
0.03168,261.1430515994936,263.21216089296655
0.031751999999999996,261.2848619516594,263.32435869561715
0.031824,261.42479606559056,263.43505534472456
0.031895999999999994,261.5628751027139,263.5442682972759
0.031967999999999996,261.69912057604,263.65201539822755
0.03204,261.8335538042247,263.7583143155215
0.032111999999999995,261.9661959105772,263.8631825402571
0.032184,262.0970678220598,263.9666373868644
0.032256,262.22619026829324,264.0686959932733
0.032327999999999996,262.3535837805567,264.16937532108597
0.0324,262.4792686907952,264.26869215574817
0.032471999999999994,262.6032651306185,264.3666631067232
0.032544,262.7255944728381,264.46330580990855
0.032616,262.84627613352336,264.5586357805958
0.032687999999999995,262.96532939579265,264.65266914383676
0.03276,263.0827737386688,264.74542188617517
0.032832,263.19862845112425,264.8369098258179
0.032903999999999996,263.312912631711,264.9271486130528
0.032976,263.4256451881972,265.01615373067534
0.033047999999999994,263.5368448372037,265.1039404944101
0.03312,263.64653010383597,265.19052405333105
0.033192,263.7547193213225,265.27591939028844
0.033263999999999995,263.8614307287878,265.3601413223273
0.033336,263.96668404726046,265.44320450111456
0.033408,264.070495920998,265.52512476724576
0.033479999999999996,264.1728840552984,265.60591565400034
0.033552,264.27386597605454,265.68559133617805
0.033623999999999994,264.37345903000397,265.76416590021324
0.033696,264.4716803849727,265.841653277159
0.033768,264.56854703011703,265.91806724340904
0.033839999999999995,264.6640757761728,265.9934214214062
0.033912,264.7582832556988,266.0677292803621
0.033984,264.85118592332117,266.14100413696923
0.034055999999999996,264.9428004504257,266.2132591561187
0.034128,265.03314352342005,266.28450735161204
0.034199999999999994,265.12223058781217,266.3547615868773
0.034272,265.21007748177755,266.4240356929773
0.034344,265.2966998758995,266.492341625195
0.034415999999999995,265.3821132737982,266.55969178675593
0.034488,265.46633301275824,266.626098525123
0.034559999999999994,265.54937426435845,266.69157404768765
0.034631999999999996,265.63125203510015,266.7561304227322
0.034704,265.7119811670358,266.8197795803934
0.034775999999999994,265.7915763383983,266.88253331362745
0.034848,265.87005245266454,266.94440327917664
0.03492,265.9474238562198,267.0054009985283
0.034991999999999995,266.02370462691965,267.0655378588837
0.035064,266.09890884244953,267.1248251141212
0.035135999999999994,266.1730504244958,267.18327439168655
0.035207999999999996,266.2461431395713,267.24089642561114
0.03528,266.3182005998398,267.29770205648214
0.035351999999999995,266.3892362639366,267.35370205117187
0.035424,266.45926343779456,267.4089070512015
0.035496,266.5282952754627,267.4633275738194
0.035567999999999995,266.5963447799356,267.5169740130819
0.03564,266.66342518348847,267.5698566409377
0.035711999999999994,266.7295489688283,267.6219856083034
0.035783999999999996,266.794728712071,267.6733709461495
0.035856,266.85897685185165,267.7240225665797
0.035927999999999995,266.92230568287437,267.7739502639113
0.036,266.9847273568543,267.8231637733927
0.036072,267.0462538834664,267.8716726302498
0.036143999999999996,267.1068971312919,267.91948627817555
0.036216,267.1666688287646,267.96661405547053
0.036287999999999994,267.2255805651187,268.01306518842733
0.036359999999999996,267.2836438906698,268.0588487924251
0.036432,267.34087036425046,268.10397387302294
0.036503999999999995,267.39727098366706,268.1484493270561
0.036576,267.4528568213733,268.19228394373175
0.036648,267.50763881837315,268.23548640572136
0.036719999999999996,267.5616277852871,268.27806529025753
0.036792,267.6148344034343,268.3200290702292
0.036863999999999994,267.6672692258969,268.36138602616296
0.036936,267.71894267860654,268.40214446295784
0.037008,267.7698650614066,268.4423125554418
0.037079999999999995,267.82004654913237,268.4818983631738
0.037152,267.86949730212706,268.5209098462479
0.03722399999999999,267.91822727488665,268.5593548663637
0.037295999999999996,267.96624622468374,268.5972411879073
0.037368,268.0135638527733,268.6345764790153
0.037439999999999994,268.0601897422948,268.6713683126505
0.037512,268.106133359411,268.7076241676794
0.037584,268.15140405444544,268.74335142993573
0.037655999999999995,268.1960110630196,268.7785573933017
0.037728,268.2399635071911,268.81324909166676
0.03779999999999999,268.28327039659024,268.8474337121002
0.037871999999999996,268.3259406295588,268.8811183049015
0.037944,268.3679830096006,268.9143097974602
0.038015999999999994,268.4094062087809,268.94701502988585
0.038088,268.45021879816125,268.97924075606016
0.03816,268.49042924371247,269.0109936446857
0.038231999999999995,268.5300459059329,269.04228028034
0.038304,268.5690770410019,269.07310716452514
0.03837599999999999,268.60753080191597,269.1034807167149
0.038447999999999996,268.64541523963385,269.133407275415
0.03852,268.68273830422106,269.16289309920285
0.038591999999999994,268.7195078459913,269.19194436778884
0.038664,268.7557315991233,269.220567183059
0.038736,268.79141714293877,269.2487673992076
0.038807999999999995,268.8265720863523,269.27655083298146
0.03888,268.8612038843747,269.3039235325144
0.038951999999999994,268.8953198972149,269.3308912808887
0.039023999999999996,268.92892739139273,269.3574597872802
0.039096,268.9620335408466,269.38363468796456
0.039167999999999994,268.9946454280447,269.4094215473264
0.03924,269.02677004509786,269.4348258588664
0.039312,269.0584142948678,269.45985304621115
0.039383999999999995,269.08958499207813,269.4845084641186
0.039456,269.12028879079656,269.50879739948635
0.039527999999999994,269.15053228976905,269.5327250723612
0.039599999999999996,269.1803220943433,269.55629663694714
0.039672,269.20966466536976,269.579517182611
0.039743999999999995,269.2385663799055,269.6023916886104
0.039816,269.2670335322685,269.6249243900504
0.039888,269.29507233510463,269.64712072583677
0.039959999999999996,269.32268892043885,269.6689855026447
0.040032,269.34988934074534,269.69052346482994
0.040103999999999994,269.37667956999894,269.7117392953507
0.040175999999999996,269.4030655047404,269.7326376166969
0.040248,269.4290528156186,269.7532229918149
0.040319999999999995,269.45464729584074,269.77349992503326
0.040392,269.47985463121483,269.79347286299003
0.04046399999999999,269.50468040385795,269.81314619555627
0.040535999999999996,269.5291301222857,269.8325242567642
0.040608,269.5532092224109,269.85161132573296
0.040679999999999994,269.57692306854483,269.87041162759454
0.040752,269.60027695439567,269.888929334418
0.040824,269.6232761040676,269.9071678863352
0.040895999999999995,269.6459256730593,269.9251314875554
0.040968,269.6682307279988,269.9428243751903
0.04103999999999999,269.69019610478165,269.9602504739014
0.041111999999999996,269.7118268786235,269.9774136566469
0.041184,269.7331279242429,269.9943177455054
0.041255999999999994,269.75410405112416,270.01096651249856
0.041328,269.77476000444767,270.02736368041064
0.0414,269.79510046601746,270.04351292361343
0.041471999999999995,269.8151300551924,270.0594178688861
0.041544,269.834853329817,270.075082096236
0.04161599999999999,269.85427478715036,270.0905091397259
0.041687999999999996,269.8733988647976,270.1057024882896
0.04176,269.89222985101304,270.1206655865573
0.041831999999999994,269.91077197049384,270.1354015407962
0.041904,269.9290295735253,270.14991320200517
0.041976,269.9470068498984,270.16420438384637
0.042047999999999995,269.96470793259454,270.1782783193606
0.04212,269.98213689863024,270.19213819820914
0.04219199999999999,269.9992977699183,270.20578716739493
0.042263999999999996,270.01619451412,270.21922833198164
0.042336,270.0328310454957,270.2324647558127
0.042407999999999994,270.04921122576417,270.24549946223385
